,id_title,protagonists
2125,389,The Crusaders
2126,389,The Spinners
2127,390,
2128,391,Bebe Neuwirth
2129,391,Bruce Altman
2130,392,Mel Gibson
2131,392,Sophie Marceau
2132,392,Patrick McGoohan
2133,392,Catherine McCormack
2134,393,Tom Hanks
2135,393,Kevin Bacon
2136,393,Bill Paxton
2137,393,Gary Sinise
2138,393,Ed Harris
2139,393,Kathleen Quinlan
2140,394,Joe Baker
2141,394,Christian Bale
2142,394,Irene Bedard
2143,394,Billy Connolly
2144,394,James Apaumut Fall
2145,394,Mel Gibson
2146,394,Linda Hunt
2147,394,John Kassir
2148,394,Judy Kuhn
2149,394,Danny Mann
2150,394,Russell Means
2151,394,David Ogden Stiers
2152,394,Michelle St. John
2153,394,Gordon Tootoosis
2154,394,Frank Welker
2155,395,Stephen Baldwin
2156,395,Gabriel Byrne
2157,395,Chazz Palminteri
2158,395,Kevin Pollak
2159,395,Pete Postlethwaite
2160,395,Kevin Spacey
2161,395,Suzy Amis
2162,395,Benicio del Toro
2163,395,Giancarlo Esposito
2164,396,Robert Downey Jr.
2165,396,Sam Neill
2166,396,Meg Ryan
2167,396,David Thewlis
2168,396,Polly Walker
2169,396,Ian McKellen
2170,396,Hugh Grant
2171,397,James Cromwell
2172,397,Magda Szubanski
2173,398,Emma Thompson
2174,398,Alan Rickman
2175,398,Kate Winslet
2176,398,Hugh Grant
2177,399,Massimo Troisi
2178,399,Philippe Noiret
2179,399,Maria Grazia Cucinotta
2180,400,Susan Sarandon
2181,400,Sean Penn
2182,400,Robert Prosky
2183,400,Raymond J. Barry
2184,400,R. Lee Ermey
2185,400,Scott Wilson
2186,401,Nicolas Cage
2187,401,Elisabeth Shue
2188,401,Julian Sands
2189,402,F. Murray Abraham
2190,402,Woody Allen
2191,402,Claire Bloom
2192,402,Helena Bonham Carter
2193,402,Olympia Dukakis
2194,402,Michael Rapaport
2195,402,Mira Sorvino
2196,402,David Ogden Stiers
2197,402,Jack Warden
2198,402,Peter Weller
2199,403,Glenn Close
2200,404,Peter Sallis
2201,404,Anne Reid
2202,405,Danny Aiello
2203,405,Christine Lahti
2204,405,Nancy Travis
2205,406,Gerda Weissmann
2206,407,Willeke van Ammelrooy
2207,407,Els Dottermans
2208,407,Jan Decleir
2209,407,Marina de Graaf
2210,407,Mil Seghers
2211,408,Tom Hanks
2212,408,Tim Allen
2213,408,Don Rickles
2214,408,Jim Varney
2215,408,Wallace Shawn
2216,408,John Ratzenberger
2217,408,Annie Potts
2218,408,John Morris
2219,408,Erik von Detten
2220,409,Tom Hanks
2221,409,Robin Wright
2222,409,Gary Sinise
2223,409,Mykelti Williamson
2224,409,Sally Field
2225,410,Jonathan Taylor Thomas
2226,410,Matthew Broderick
2227,410,James Earl Jones
2228,410,Jeremy Irons
2229,410,Moira Kelly
2230,410,Ernie Sabella
2231,410,Nathan Lane
2232,410,Robert Guillaume
2233,410,Rowan Atkinson
2234,410,Whoopi Goldberg
2235,410,Cheech Marin
2236,410,Jim Cummings
2237,410,Madge Sinclair
2238,411,Keanu Reeves
2239,411,Dennis Hopper
2240,411,Sandra Bullock
2241,411,Joe Morton
2242,411,Jeff Daniels
2243,412,Johnny Depp
2244,412,Martin Landau
2245,412,Sarah Jessica Parker
2246,412,Patricia Arquette
2247,412,Jeffrey Jones
2248,412,Bill Murray
2249,413,John Travolta
2250,413,Samuel L. Jackson
2251,413,Uma Thurman
2252,413,Harvey Keitel
2253,413,Tim Roth
2254,413,Amanda Plummer
2255,413,Maria de Medeiros
2256,413,Ving Rhames
2257,413,Eric Stoltz
2258,413,Rosanna Arquette
2259,413,Christopher Walken
2260,413,Bruce Willis
2261,414,Jim Broadbent
2262,414,John Cusack
2263,414,Harvey Fierstein
2264,414,Chazz Palminteri
2265,414,Mary-Louise Parker
2266,414,Rob Reiner
2267,414,Jennifer Tilly
2268,414,Tracey Ullman
2269,414,Joe Viterelli
2270,414,Jack Warden
2271,414,Dianne Wiest
2272,415,Nigel Hawthorne
2273,415,Helen Mirren
2274,415,Ian Holm
2275,415,Amanda Donohoe
2276,415,Rupert Graves
2277,415,Rupert Everett
2278,416,Brad Pitt
2279,416,Anthony Hopkins
2280,416,Aidan Quinn
2281,416,Julia Ormond
2282,416,Henry Thomas
2283,417,Sin datos
2284,418,
2285,419,Sin datos
2286,420,Oleg Menshikov
2287,420,Nikita Mikhalkov
2288,420,Ingeborga Dapkūnaitė
2289,420,Nadezhda Mikhalkova
2290,421,Brett Barsky
2291,422,Terence Stamp
2292,422,Hugo Weaving
2293,422,Guy Pearce
2294,422,Bill Hunter
2295,423,Andy Hamilton
2296,423,Alison Snowden
2297,423,Harry Enfield
2298,423,Andrew Mac
2299,423,Lachlan Tessa
2300,423,Wojiczak Sally
2301,424,Jessica Lange
2302,424,Tommy Lee Jones
2303,424,Powers Boothe
2304,424,Carrie Snodgress
2305,424,Amy Locane
2306,424,Chris O'Donnell
2307,425,Liam Neeson
2308,425,Ben Kingsley
2309,425,Ralph Fiennes
2310,425,Caroline Goodall
2311,425,Jonathan Sagall
2312,425,Embeth Davidtz
2313,426,Holly Hunter
2314,426,Harvey Keitel
2315,426,Sam Neill
2316,426,Anna Paquin
2317,426,Kerry Walker
2318,426,Genevieve Lemon
2319,427,Sam Neill
2320,427,Laura Dern
2321,427,Jeff Goldblum
2322,427,Richard Attenborough
2323,427,Bob Peck
2324,427,Martin Ferrero
2325,427,BD Wong
2326,427,Samuel L. Jackson
2327,427,Wayne Knight
2328,427,Joseph Mazzello
2329,427,Ariana Richards
2330,428,Tom Hanks
2331,428,Denzel Washington
2332,428,Jason Robards
2333,428,Mary Steenburgen
2334,428,Antonio Banderas
2335,429,Harrison Ford
2336,429,Tommy Lee Jones
2337,429,Sela Ward
2338,429,Joe Pantoliano
2339,429,Andreas Katsulas
2340,429,Jeroen Krabbé
2341,430,Daniel Day-Lewis
2342,430,Michelle Pfeiffer
2343,430,Winona Ryder
2344,431,Peter Sallis
2345,432,Jorge Sanz
2346,432,Fernando Fern
2347,432,Ariadna Gil
2348,432,Maribel Verd
2349,433,Sin datos
2350,434,Robin Williams
2351,434,Sally Field
2352,434,Pierce Brosnan
2353,434,Harvey Fierstein
2354,434,Robert Prosky
2355,435,Senta Moira
2356,435,Paul Outlaw
2357,435,Stefan Merki
2358,435,Klaus Tilsner
2359,436,Sin datos
2360,437,Clint Eastwood
2361,437,Gene Hackman
2362,437,Morgan Freeman
2363,437,Richard Harris
2364,438,Anthony Hopkins
2365,438,Vanessa Redgrave
2366,438,Helena Bonham Carter
2367,438,Emma Thompson
2368,438,James Wilby
2369,438,Samuel West
2370,438,Jemma Redgrave
2371,438,Prunella Scales
2372,439,Gary Oldman
2373,439,Winona Ryder
2374,439,Anthony Hopkins
2375,439,Keanu Reeves
2376,440,Scott Weinger
2377,440,Robin Williams
2378,440,Linda Larkin
2379,440,Jonathan Freeman
2380,440,Frank Welker
2381,440,Gilbert Gottfried
2382,440,Douglas Seale
2383,441,Stephen Rea
2384,441,Miranda Richardson
2385,441,Jaye Davidson
2386,441,Forest Whitaker
2387,442,Al Pacino
2388,442,Chris O'Donnell
2389,443,Craig Sheffer
2390,443,Brad Pitt
2391,443,Tom Skerritt
2392,443,Brenda Blethyn
2393,443,Emily Lloyd
2394,444,Catherine Deneuve
2395,444,Linh Dan
2396,444,Jean Yanne
2397,445,Joe Pesci
2398,445,Ralph Macchio
2399,445,Marisa Tomei
2400,445,Mitchell Whitfield
2401,445,Fred Gwynne
2402,446,Sin datos
2403,447,Judy Gwazdauskas
2404,447,Peter Gwazdauskas
2405,448,Daniel Day-Lewis
2406,448,Madeleine Stowe
2407,448,Jodhi May
2408,449,Meryl Streep
2409,449,Goldie Hawn
2410,449,Bruce Willis
2411,449,Isabella Rossellini
2412,450,Daniel Rialet
2413,450,Jacques Martial
2414,451,
2415,452,Jodie Foster
2416,452,Anthony Hopkins
2417,452,Scott Glenn
2418,452,Ted Levine
2419,453,Arnold Schwarzenegger
2420,453,Linda Hamilton
2421,453,Robert Patrick
2422,454,Warren Beatty
2423,454,Annette Bening
2424,454,Harvey Keitel
2425,454,Ben Kingsley
2426,454,Joe Mantegna
2427,455,Kevin Costner
2428,455,Kevin Bacon
2429,455,Tommy Lee Jones
2430,455,Laurie Metcalf
2431,455,Gary Oldman
2432,455,Michael Rooker
2433,455,Jay O. Sanders
2434,455,Sissy Spacek
2435,456,Paige O'Hara
2436,456,Robby Benson
2437,456,Richard White
2438,456,Jerry Orbach
2439,456,David Ogden Stiers
2440,456,Angela Lansbury
2441,456,Rex Everhart
2442,456,Jesse Corti
2443,457,Susan Sarandon
2444,457,Geena Davis
2445,457,Harvey Keitel
2446,458,Robin Williams
2447,458,Jeff Bridges
2448,458,Amanda Plummer
2449,458,Mercedes Ruehl
2450,459,Sin datos
2451,460,Sin datos
2452,461,Diego Abatantuono
2453,461,Claudio Bigagli
2454,461,Giuseppe Cederna
2455,461,Claudio Bisio
2456,462,James Remar
2457,463,Billy Crystal
2458,463,Daniel Stern
2459,463,Bruno Kirby
2460,463,Patricia Wettig
2461,463,Helen Slater
2462,463,Jack Palance
2463,464,Sin datos
2464,465,Kevin Costner
2465,465,Mary McDonnell
2466,465,Graham Greene
2467,465,Rodney Grant
2468,466,Warren Beatty
2469,466,Al Pacino
2470,466,Madonna Glenne
2471,466,Headly Charlie
2472,467,Patrick Swayze
2473,467,Demi Moore
2474,467,Whoopi Goldberg
2475,468,Robert De Niro
2476,468,Ray Liotta
2477,468,Joe Pesci
2478,468,Lorraine Bracco
2479,468,Paul Sorvino
2480,469,Sean Connery
2481,469,Alec Baldwin
2482,469,Scott Glenn
2483,469,James Earl Jones
2484,469,Sam Neill
2485,470,Glenn Close
2486,470,Jeremy Irons
2487,470,Ron Silver
2488,471,
2489,472,Sin datos
2490,473,Necmettin Cobanoglu
2491,473,Nur Sürer
2492,473,Emin Sivas
2493,473,Yaman Okay
2494,473,Mathias Gnädinger
2495,473,Dietmar Schönherr
2496,474,Sin datos
2497,475,Sin datos
2498,476,Paul Sarnoff
2499,476,Scotty Bloch
2500,477,James Caan
2501,477,Kathy Bates
2502,477,Frances Sternhagen
2503,477,Richard Farnsworth
2504,477,Lauren Bacall
2505,478,Arnold Schwarzenegger
2506,478,Rachel Ticotin
2507,478,Sharon Stone
2508,478,Michael Ironside
2509,478,Ronny Cox
2510,479,Morgan Freeman
2511,479,Jessica Tandy
2512,479,Dan Aykroyd
2513,479,Patti LuPone
2514,479,Esther Rolle
2515,480,Matthew Broderick
2516,480,Denzel Washington
2517,480,Cary Elwes
2518,480,Morgan Freeman
2519,481,Tom Cruise
2520,481,Kyra Sedgwick
2521,481,Raymond J. Barry
2522,481,Jerry Levine
2523,481,Frank Whaley
2524,481,Willem Dafoe
2525,482,Daniel Day-Lewis
2526,482,Ray McAnally
2527,482,Brenda Fricker
2528,482,Cyril Cusack
2529,482,Fiona Shaw
2530,482,Hugh O'Conor
2531,482,Adrian Dunbar
2532,482,Ruth McCabe
2533,482,Alison Whelan
2534,483,Jodi Benson
2535,483,Christopher Daniel Barnes
2536,483,Pat Carroll
2537,483,Kenneth Mars
2538,483,Samuel E. Wright
2539,483,Jason Marin
2540,483,Buddy Hackett
2541,484,Robin Williams
2542,485,Ed Harris
2543,485,Mary Elizabeth Mastrantonio
2544,485,Michael Biehn
2545,486,Harrison Ford
2546,486,Denholm Elliott
2547,486,Alison Doody
2548,486,John Rhys-Davies
2549,486,Julian Glover
2550,486,Sean Connery
2551,487,Kenneth Branagh
2552,487,Paul Scofield
2553,487,Derek Jacobi
2554,487,Ian Holm
2555,487,Brian Blessed
2556,487,Emma Thompson
2557,487,Alec McCowen
2558,487,Judi Dench
2559,487,Christian Bale
2560,488,Len Cariou
2561,488,David Mccullough
2562,489,Sin datos
2563,490,Philippe Noiret
2564,490,Jacques Perrin
2565,490,Antonella Attili
2566,490,Pupella Maggio
2567,490,Salvatore Cascio
2568,490,Marco Leonardi
2569,491,Lenny Henry
2570,491,Kathy Burke
2571,492,Jack Nicholson
2572,492,Michael Keaton
2573,492,Kim Basinger
2574,492,Robert Wuhl
2575,492,Pat Hingle
2576,492,Billy Dee Williams
2577,492,Michael Gough
2578,492,Jack Palance
2579,493,Sin datos
2580,494,Dustin Hoffman
2581,494,Tom Cruise
2582,494,Valeria Golino
2583,495,Glenn Close
2584,495,John Malkovich
2585,495,Michelle Pfeiffer
2586,495,Uma Thurman
2587,495,Swoosie Kurtz
2588,495,Keanu Reeves
2589,495,Mildred Natwick
2590,496,Bob Hoskins
2591,496,Christopher Lloyd
2592,496,Charles Fleischer
2593,496,Stubby Kaye
2594,496,Joanna Cassidy
2595,497,Gene Hackman
2596,497,Willem Dafoe
2597,498,Harrison Ford
2598,498,Sigourney Weaver
2599,498,Melanie Griffith
2600,499,William Hurt
2601,499,Kathleen Turner
2602,499,Geena Davis
2603,500,John Cleese
2604,500,Jamie Lee Curtis
2605,500,Kevin Kline
2606,500,Michael Palin
2607,501,Pelle Hvenegaard
2608,501,Erik Paaske
2609,502,Kelly McGillis
2610,502,Jodie Foster
2611,503,Steven Wright
2612,503,Rowan Atkinson
2613,503,Laurie Metcalf
2614,504,Alec Baldwin
2615,504,Geena Davis
2616,504,Jeffrey Jones
2617,504,Catherine O'Hara
2618,504,Winona Ryder
2619,504,Michael Keaton
2620,505,Forest Whitaker
2621,505,Diane Venora
2622,506,Sin datos
2623,507,Rubén Blades
2624,507,Richard Bradford
2625,507,Sônia Braga
2626,507,Julie Carmen
2627,507,James Gammon
2628,507,Melanie Griffith
2629,507,John Heard
2630,507,Carlos Riquelme
2631,507,Daniel Stern
2632,507,Christopher Walken
2633,507,Chick Vennera
2634,508,Sin datos
2635,509,Jason Gaes
2636,510,John Lone
2637,510,Joan Chen
2638,510,Peter O'Toole
2639,510,Ying Ruocheng
2640,510,Victor Wong
2641,510,Dennis Dun
2642,510,Vivian Wu
2643,510,Ryuichi Sakamoto
2644,511,Cher
2645,511,Nicolas Cage
2646,511,Vincent Gardenia
2647,511,Olympia Dukakis
2648,511,Danny Aiello
2649,512,Kevin Costner
2650,512,Charles Martin Smith
2651,512,Andy García
2652,512,Robert De Niro
2653,512,Sean Connery
2654,513,Stephane Audran
2655,513,Birgitte Federspiel
2656,513,Bodil Kjer
2657,514,Patrick Swayze
2658,514,Jennifer Grey
2659,514,Jerry Orbach
2660,514,Cynthia Rhodes
2661,515,John Lithgow
2662,515,Melinda Dillon
2663,515,Don Ameche
2664,515,David Suchet
2665,515,Margaret Langrick
2666,515,Joshua Rudoy
2667,515,Lainie Kazan
2668,515,Kevin Peter Hall
2669,516,Dennis Quaid
2670,516,Martin Short
2671,516,Meg Ryan
2672,516,Kevin McCarthy
2673,517,Sin datos
2674,518,John Achorn
2675,518,Tim Choate
2676,519,Sin datos
2677,520,Michael Douglas
2678,520,Charlie Sheen
2679,520,Daryl Hannah
2680,520,Martin Sheen
2681,520,Hal Holbrook
2682,520,Terence Stamp
2683,521,Louis Gothelf
2684,521,Reva Shwayder
2685,522,Peter Weller
2686,522,Nancy Allen
2687,522,Daniel O'Herlihy
2688,522,Ronny Cox
2689,522,Kurtwood Smith
2690,522,Miguel Ferrer
2691,523,Tom Berenger
2692,523,Willem Dafoe
2693,523,Charlie Sheen
2694,524,Helena Bonham Carter
2695,524,Julian Sands
2696,524,Maggie Smith
2697,524,Denholm Elliott
2698,524,Daniel Day-Lewis
2699,524,Judi Dench
2700,524,Simon Callow
2701,525,Woody Allen
2702,525,Michael Caine
2703,525,Mia Farrow
2704,525,Carrie Fisher
2705,525,Barbara Hershey
2706,525,Lloyd Nolan
2707,525,Maureen O'Sullivan
2708,525,Daniel Stern
2709,525,Max Von Sydow
2710,525,Dianne Wiest
2711,526,Sigourney Weaver
2712,527,Robert De Niro
2713,527,Jeremy Irons
2714,528,William Hurt
2715,528,Marlee Matlin
2716,528,Piper Laurie
2717,528,Philip Bosco
2718,529,Paul Newman
2719,529,Tom Cruise
2720,529,Mary Elizabeth Mastrantonio
2721,529,Helen Shaver
2722,530,Tom Cruise
2723,530,Kelly McGillis
2724,530,Val Kilmer
2725,530,Anthony Edwards
2726,530,Tom Skerritt
2727,531,Dexter Gordon
2728,531,François Cluzet
2729,531,Sandra Reaves-Phillips
2730,531,Lonette McKee
2731,531,Christine Pascal
2732,531,Herbie Hancock
2733,531,John Berry
2734,531,Martin Scorsese
2735,532,Sin datos
2736,533,
2737,534,Sin datos
2738,535,Jeff Goldblum
2739,535,Geena Davis
2740,535,John Getz
2741,536,Sin datos
2742,537,Sin datos
2743,538,Joanne Woodward
2744,539,Robert Redford
2745,539,Meryl Streep
2746,539,Klaus Maria Brandauer
2747,540,Harrison Ford
2748,540,Kelly McGillis
2749,540,Lukas Haas
2750,540,Jan Rubeš
2751,540,Danny Glover
2752,540,Josef Sommer
2753,541,Don Ameche
2754,541,Wilford Brimley
2755,541,Hume Cronyn
2756,541,Brian Dennehy
2757,541,Jack Gilford
2758,541,Steve Guttenberg
2759,541,Maureen Stapleton
2760,541,Jessica Tandy
2761,541,Gwen Verdon
2762,541,Herta Ware
2763,541,Tahnee Welch
2764,542,Jack Nicholson
2765,542,Kathleen Turner
2766,542,Robert Loggia
2767,542,William Hickey
2768,542,John Randolph
2769,542,Anjelica Huston
2770,543,Michael J. Fox
2771,543,Christopher Lloyd
2772,543,Lea Thompson
2773,543,Crispin Glover
2774,544,William Hurt
2775,544,Raul Julia
2776,544,Sônia Braga
2777,545,Tatsuya Nakadai
2778,545,Akira Terao
2779,545,Jinpachi Nezu
2780,545,Daisuke Ryu
2781,545,Mieko Harada
2782,545,Peter
2783,545,Hisashi Igawa
2784,545,Yoshiko Miyazaki
2785,546,Héctor Alterio
2786,546,Norma Aleandro
2787,546,Hugo Arana
2788,546,Guillermo Battaglia
2789,546,Chela Ruiz
2790,546,Patricio Contreras
2791,546,Aníbal Morixe
2792,546,María Luisa Robledo
2793,546,Jorge Petraglia
2794,546,Analía Castro
2795,546,Chunchuna Villafañe
2796,547,Geraldine Page
2797,547,John Heard
2798,547,Carlin Glynn
2799,547,Richard Bradford
2800,547,Rebecca De Mornay
2801,548,Mikhail Baryshnikov
2802,548,Gregory Hines
2803,548,Geraldine Page
2804,548,Helen Mirren
2805,548,Jerzy Skolimowski
2806,548,Isabella Rossellini
2807,549,Tonny Huurdeman
2808,549,Annemieke Ring
2809,549,Peter Ring
2810,550,Laura Nyro
2811,550,Buffy Sainte
2812,551,Cher
2813,551,Sam Elliott
2814,551,Eric Stoltz
2815,551,Laura Dern
2816,552,Lilly Balaban
2817,552,Jessica Bertan
2818,553,Charlie Clements
2819,554,F. Murray Abraham
2820,554,Tom Hulce
2821,554,Elizabeth Berridge
2822,554,Simon Callow
2823,554,Roy Dotrice
2824,554,Christine Ebersole
2825,554,Jeffrey Jones
2826,554,Charles Kay
2827,555,Sam Waterston
2828,555,Haing S. Ngor
2829,555,John Malkovich
2830,555,Julian Sands
2831,556,Peggy Ashcroft
2832,556,Judy Davis
2833,556,James Fox
2834,556,Alec Guinness
2835,556,Nigel Havers
2836,556,Victor Banerjee
2837,556,Roshan Seth
2838,557,Sally Field
2839,557,Lindsay Crouse
2840,557,Ed Harris
2841,557,Amy Madigan
2842,557,John Malkovich
2843,557,Danny Glover
2844,558,Harrison Ford
2845,558,Kate Capshaw
2846,558,Ke Huy Quan
2847,558,Amrish Puri
2848,558,Roshan Seth
2849,558,Philip Stone
2850,559,
2851,560,Michel Piccoli
2852,560,Alexandre Arbatt
2853,560,Liv Ullmann
2854,561,Prince
2855,561,Apollonia Kotero
2856,561,Morris Day
2857,561,Olga Karlatos
2858,561,Clarence Williams III
2859,562,Vincent Palumbo
2860,562,Roger Morigi
2861,563,Sin datos
2862,564,Ed Cesar
2863,564,Erick Mcwayne
2864,565,Gene Wilder
2865,565,Charles Grodin
2866,565,Joseph Bologna
2867,565,Judith Ivey
2868,565,Michael Huddleston
2869,565,Kelly LeBrock
2870,565,Gilda Radner
2871,566,Sissy Spacek
2872,566,Mel Gibson
2873,566,Scott Glenn
2874,567,Debra Winger
2875,567,Shirley MacLaine
2876,567,Jack Nicholson
2877,567,Danny DeVito
2878,567,Jeff Daniels
2879,567,John Lithgow
2880,568,Charles Frank
2881,568,Scott Glenn
2882,568,Ed Harris
2883,568,Lance Henriksen
2884,568,Scott Paulin
2885,568,Dennis Quaid
2886,568,Sam Shepard
2887,568,Fred Ward
2888,568,Kim Stanley
2889,568,Barbara Hershey
2890,568,Veronica Cartwright
2891,568,Pamela Reed
2892,569,Pernilla Allwin
2893,569,Bertil Guve
2894,569,Jan Malmsjö
2895,569,Börje Ahlstedt
2896,569,Anna Bergman
2897,569,Gunn Wållgren
2898,569,Kristina Adolphson
2899,569,Erland Josephson
2900,569,Mats Bergman
2901,569,Jarl Kulle
2902,570,Robert Duvall
2903,570,Tess Harper
2904,570,Betty Buckley
2905,570,Wilford Brimley
2906,570,Ellen Barkin
2907,571,Barbra Streisand
2908,571,Mandy Patinkin
2909,571,Amy Irving
2910,572,Jennifer Beals
2911,572,Michael Nouri
2912,572,Lilia Skala
2913,572,Sunny Johnson
2914,572,Kyle T. Heffner
2915,572,Lee Ving
2916,572,Ron Karabatsos
2917,572,Belinda Bauer
2918,572,Malcolm Danare
2919,572,Phil Bruns
2920,572,Micole Mercurio
2921,573,Ian Heath
2922,573,Megan Follows
2923,574,Susana Robledo
2924,574,Antonio Robledo
2925,575,
2926,576,Scott Record
2927,577,Mel Gibson
2928,577,Sigourney Weaver
2929,577,Bill Kerr
2930,577,Michael Murphy
2931,577,Linda Hunt
2932,577,Noel Ferrier
2933,578,Mark Hamill
2934,578,Harrison Ford
2935,578,Carrie Fisher
2936,578,Billy Dee Williams
2937,578,Anthony Daniels
2938,578,David Prowse
2939,578,Kenny Baker
2940,578,Peter Mayhew
2941,578,Frank Oz
2942,579,Ben Kingsley
2943,579,Candice Bergen
2944,579,Edward Fox
2945,579,John Gielgud
2946,579,Trevor Howard
2947,579,John Mills
2948,579,Martin Sheen
2949,579,Rohini Hattangady
2950,580,Dee Wallace
2951,580,Henry Thomas
2952,580,Peter Coyote
2953,580,Robert MacNaughton
2954,580,Drew Barrymore
2955,581,Richard Gere
2956,581,Debra Winger
2957,581,David Keith
2958,581,Louis Gossett Jr.
2959,582,Dustin Hoffman
2960,582,Jessica Lange
2961,582,Teri Garr
2962,582,Dabney Coleman
2963,582,Charles Durning
2964,583,Julie Andrews
2965,583,James Garner
2966,583,Robert Preston
2967,583,Lesley Ann Warren
2968,583,Alex Karras
2969,584,Meryl Streep
2970,584,Kevin Kline
2971,584,Peter MacNicol
2972,585,Jack Lemmon
2973,585,Sissy Spacek
2974,585,Melanie Mayron
2975,585,John Shea
2976,585,Tina Romero
2977,586,Helen Caldicott
2978,587,Sin datos
2979,588,Rupert Everett
2980,588,Jenny Seagrove
2981,589,Sin datos
2982,590,Antonio Ferrandis
2983,590,Encarna Paso
2984,591,Everett McGill
2985,591,Rae Dawn Chong
2986,591,Ron Perlman
2987,591,Nameer El-Kadi
2988,592,Ben Cross
2989,592,Ian Charleson
2990,592,Nigel Havers
2991,592,Cheryl Campbell
2992,592,Alice Krige
2993,592,Lindsay Anderson
2994,592,Dennis Christopher
2995,592,Nigel Davenport
2996,592,Brad Davis
2997,592,Peter Egan
2998,592,John Gielgud
2999,592,Ian Holm
3000,592,Patrick Magee
3001,593,Harrison Ford
3002,593,Karen Allen
3003,593,Paul Freeman
3004,593,Ronald Lacey
3005,593,John Rhys-Davies
3006,593,Denholm Elliott
3007,594,Warren Beatty
3008,594,Diane Keaton
3009,594,Edward Herrmann
3010,594,Jerzy Kosiński
3011,594,Jack Nicholson
3012,594,Paul Sorvino
3013,594,Maureen Stapleton
3014,595,Katharine Hepburn
3015,595,Henry Fonda
3016,595,Jane Fonda
3017,595,Doug McKeon
3018,595,Dabney Coleman
3019,595,William Lanteau
3020,596,Dudley Moore
3021,596,Liza Minnelli
3022,596,John Gielgud
3023,597,David Naughton
3024,597,Jenny Agutter
3025,597,Griffin Dunne
3026,597,John Woodvine
3027,598,Sin datos
3028,599,Sin datos
3029,600,Sin datos
3030,601,Klaus Maria
3031,601,Krystyna Janda
3032,601,Rolf Hoppe
3033,601,Martin Hellberg
3034,602,Didi Conn
3035,603,Donald Sutherland
3036,603,Mary Tyler
3037,603,Judd Hirsch
3038,603,Timothy Hutton
3039,604,Nastassja Kinski
3040,604,Peter Firth
3041,604,Leigh Lawson
3042,605,Robert De
3043,606,Eddie Barth
3044,606,Irene Cara
3045,606,Lee Curreri
3046,606,Laura Dean
3047,606,Antonia Franceschi
3048,606,Boyd Gaines
3049,606,Albert Hague
3050,606,Tresa Hughes
3051,606,Steve Inwood
3052,606,Paul McCrane
3053,606,Anne Meara
3054,606,Joanna Merlin
3055,606,Barry Miller
3056,606,Jim Moody
3057,606,Gene Anthony Ray
3058,606,Maureen Teefy
3059,607,Paul Le
3060,607,Mary Steenburgen
3061,607,Pamela Reed
3062,607,Jason Robards
3063,608,Sissy Spacek
3064,608,Tommy Lee
3065,608,Levon Helm
3066,609,Mark Hamill
3067,609,Harrison Ford
3068,609,Carrie Fisher
3069,609,Billy Dee Williams
3070,609,Anthony Daniels
3071,609,David Prowse
3072,609,Kenny Baker
3073,609,Peter Mayhew
3074,609,Frank Oz
3075,610,Robert Urquhart
3076,610,Rikki Fulton
3077,611,Sin datos
3078,612,Isaac Stern
3079,612,David Golub
3080,613,Karl Hess
3081,614,Vera Alentova
3082,614,Irina Muravyova
3083,614,Raisa Ryazanova
3084,614,Aleksey Batalov
